study_id,site_id,chamber_id,chamber_year,chamber_type,collar_installation_date,collar_installation_period,collar_insertion_depth,chamber_area,clipping,chamber_opacity,path_to_chamber,chamber_location_notes,chamber_notes,chamber_longitude,chamber_latitude,chamber_position_accuracy,chamber_position_method,elevation_class,chamber_elevation,chamber_elevation_datum,chamber_elevation_accuracy,chamber_elevation_method,chamber_elevation_notes,salinity_class,salinity_method,salinity_notes,inundation_time,inundation_method,inundation_notes,wetland_vegetation_class,wetland_vegetation_method,wetland_vegetation_notes,field_or_manipulation_code,mean_dry_bulk_density,se_dry_bulk_density,mean_soil_organic,se_soil_organic,mean_soil_carbon,se_soil_carbon,mean_soil_total_nitrogen,se_soil_total_nitrogen,mean_soil_CN_ratio,se_soil_CN_ratio,soil_depth
Megonigal_and_Schlesinger_2002,Upper,Upper_2,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_3,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_4,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_5,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_6,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_7,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_8,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_9,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_10,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_11,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_12,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_13,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_14,1993,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_15,1994,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_16,1994,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_17,1994,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_18,1994,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_19,1994,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megonigal_and_Schlesinger_2002,Upper,Upper_20,1994,static,NA,NA,5,0.1551,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2017,Fox Hill_mid,FH_phrag 1a_manipulation,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2017,Fox Hill_mid,FH_phrag 2a_manipulation,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2017,Fox Hill_mid,FH_phrag 3a_manipulation,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2017,Fox Hill_mid,FH_phrag 1a_night,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2017,Fox Hill_mid,FH_phrag 1b_night,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2017,Fox Hill_mid,FH_phrag 1c_night,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2017,Fox Hill_mid,FH_phrag 2a_night,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2017,Fox Hill_mid,FH_phrag 2b_night,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2017,Fox Hill_mid,FH_phrag 2c_night,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2017,Fox Hill_mid,FH_phrag 1b_manipulation,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2017,Fox Hill_mid,FH_phrag 2b_manipulation,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2017,Fox Hill_mid,FH_phrag 3b_manipulation,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_mid,FH_phrag 1,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_mid,FH_phrag 2,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_mid,FH_phrag 3,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_high,FH_hm 1,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_high,FH_hm 2,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_high,FH_hm 3,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag 1,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag 2,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag 3,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_high,SL_hm 1,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_high,SL_hm 2,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_high,SL_hm 3,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_mid,FH_phrag 1a,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_mid,FH_phrag 2a,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_mid,FH_phrag 3a,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_mid,FH_phrag 1b,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_mid,FH_phrag 1c,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_mid,FH_phrag 2b,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_mid,FH_phrag 2c,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_mid,FH_phrag 3b,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Fox Hill_mid,FH_phrag 3c,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Round Marsh_mid,RM_phrag ref 3,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Round Marsh_mid,RM_phrag ref 4,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Round Marsh_mid,RM_phrag ref 6,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Round Marsh_high,RM_hm 1,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Round Marsh_high,RM_hm 2,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Round Marsh_high,RM_hm 3,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Round Marsh_mid,RM_phrag rem 1,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Round Marsh_mid,RM_phrag rem 2,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Round Marsh_mid,RM_phrag rem 3,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag 1a,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag 2a,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag 3a,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag ref 1,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag ref 2,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag ref 3,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag ref 4,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag ref 5,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag ref 6,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,FALSE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag rem 1,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag rem 2,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin_and_Moseman-Valtierra_2015,Sage Lot_mid,SL_phrag rem 3,NA,static,NA,between one week and one month prior to sampling event,8,0.282743338823081,TRUE,clear,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measurement,handheld refractometer with surface soil,NA,NA,NA,emergent,field observation,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
